timestamp,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,x,y,z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,vx,vy,vz,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1741762882640089591,1135,57176000000,world,bluerov2/base_link,5.212351389236112,-8.960518391734746,-94.79203895163886,-0.00018817623835593202,-0.0002453386230561594,-0.7083827270648876,-0.7058284610263149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005106847995759658,0.9982768170686505,0.004308202457186582,-0.005144508863845548,0.004061097967167057,0.010263018512473205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762882689965429,1136,57226000000,world,bluerov2/base_link,5.212221194948778,-8.910352103430368,-94.79208380624348,-0.00033896202360164695,-0.0002091564091832297,-0.7084546218806442,-0.7057562540242182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002060797377955029,1.0037829972371752,-0.0014725821748893825,0.005508547013340259,-0.010944888904562479,-0.007053558074898911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762882739966427,1137,57276000000,world,bluerov2/base_link,5.212018998812596,-8.860285658349637,-94.79204481752008,-0.00025588162658743045,-0.00027719348412670407,-0.7085058220132399,-0.705704865975649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008984605658026973,1.0093758174733793,-0.007504364929650384,0.004764246540817097,0.004754070419604657,0.0024214885482650634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762882789949442,1138,57326000000,world,bluerov2/base_link,5.21176178598404,-8.810179051799395,-94.79206320360558,-0.00024976349752452924,-0.00020641362140339585,-0.7084638352412271,-0.7057470433284885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020455367612535135,0.9984829286725909,0.0032142747233592753,-0.0018080672495078985,-0.0020726200532995634,-0.0007584414581330603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762882839967843,1139,57376000000,world,bluerov2/base_link,5.211543344709988,-8.760103800074589,-94.79206394157109,-0.0003152567665404715,-0.00024539794531050084,-0.7084967565540632,-0.7057139550450962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003078076662222571,0.9973510424599259,0.003952624189856212,-0.018774838461772643,-0.00665453785405224,0.0039051475748757775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762882889964030,1140,57426000000,world,bluerov2/base_link,5.211333848001435,-8.710070683288947,-94.7920383286809,-0.0002596371761122169,-0.0002804703800646502,-0.7085123072512711,-0.7056983522712682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020689297617173578,0.9996242046876013,0.001589761520793279,0.008848387672736598,0.0039008796449493265,-0.001945225894301418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762882939997955,1141,57476000000,world,bluerov2/base_link,5.211058417745601,-8.660005485458939,-94.79203895788422,-0.00019943272415329775,-0.0001934293567684401,-0.7084888798000105,-0.7057219211639942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016289131267289635,0.9894004763627907,0.011909971466185611,-0.010032817961225437,-0.001013792622299595,0.010800104673205692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762882989995507,1142,57526000000,world,bluerov2/base_link,5.210830215733881,-8.609921198839537,-94.79206743327543,-0.0003201190552296165,-0.0001804821646652065,-0.7085994255806872,-0.7056108835730208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009136356032934891,1.0115412689096859,-0.010476548228182123,0.013804198850138382,0.006199509255160465,0.0020987685510518678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883040025634,1143,57576000000,world,bluerov2/base_link,5.21059181887933,-8.559890099428122,-94.79204662422025,-0.0002551649983174596,-0.00017736859242604278,-0.7086422110299823,-0.7055679415745475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005715484272267942,1.002906023105116,-0.001875113590097889,-0.00019579625831004418,-0.009388110732249438,-0.004450196920878588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883090054443,1144,57626000000,world,bluerov2/base_link,5.210423161547056,-8.509907992193586,-94.79198406327446,-0.0002081317010264012,-0.00015648505705152175,-0.7086566717124066,-0.7055534379698791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004886693909858057,1.0024791638720396,-0.001809582966250202,0.009893587706451344,0.003954860812665329,-0.001243068958986171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883139976357,1145,57676000000,world,bluerov2/base_link,5.210299751440021,-8.45982357313603,-94.79203431190183,-0.00022669607218614156,-0.0003062931127739569,-0.7088290225313777,-0.7053802319392226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037274048651894792,1.0045059615124576,-0.003826436181189301,-0.0008149371363096869,-0.0001620113418992035,0.005015203084500995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883189961690,1146,57726000000,world,bluerov2/base_link,5.2101318587445835,-8.409803994570689,-94.79202854322926,-0.0002490072125276429,-0.00021482291348833314,-0.70881777104294,-0.705391564523026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003674726256451128,0.9989030060126405,0.0014088376770536291,-0.007779706103696986,-0.0028148520408797896,0.0018682878247348318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883239967631,1147,57776000000,world,bluerov2/base_link,5.209932424691203,-8.359794689969075,-94.79202964274515,-0.0003104925266230128,-0.00018865830004263553,-0.7088053389369617,-0.7054040398926671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003617607908661969,1.0012226524970687,-0.001038281162450287,-0.0033895263846052594,-0.008015025337674259,-0.0047066371266344725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883290050218,1148,57826000000,world,bluerov2/base_link,5.209781937995626,-8.30981152193918,-94.79200281883976,-0.00031739029242467597,-0.0001675340942752492,-0.7087863691157766,-0.7054231029328452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006659506691584255,1.0045298692589608,-0.004382795189791259,0.011146154551448349,0.005612102476667356,-0.0026863489179651443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883340126276,1149,57876000000,world,bluerov2/base_link,5.209564984381487,-8.259848918703735,-94.79195730620692,-0.0002451625403444105,-0.00028732452428961226,-0.7088470784904726,-0.7053620890404222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068547544997296025,1.0018819861282828,-0.001839529145446887,0.0012017593290797315,0.0021771042226936908,0.00044307641460193507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883390010191,1150,57926000000,world,bluerov2/base_link,5.209260512069891,-8.209811403110308,-94.79199482158624,-0.00023137562486716672,-0.00016565873027762814,-0.708726129689846,-0.7054836582922079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002237946080132313,0.9944970956144131,0.005415187383140693,-0.016263812006309948,0.0004662369631668193,0.007535326368230323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883440012744,1151,57976000000,world,bluerov2/base_link,5.209101433858716,-8.159810424706823,-94.79200082533869,-0.0002828427422025372,-0.0002443611161844739,-0.7087811042969419,-0.7054283850818844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031808304190025154,0.9954912355804967,0.0045146496515908584,0.009659337657859608,0.008248313942589746,0.00120217919146688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883489987707,1152,58026000000,world,bluerov2/base_link,5.208927758212217,-8.109849153101253,-94.79195773556445,-0.0002694652355647887,-0.00020178072329669257,-0.708700208488818,-0.7055096747465144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006525849926125442,0.9989600330110445,0.0011146162694567392,0.0031338644416924587,-0.00019321947401971466,-0.006351249827407583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883540127338,1153,58076000000,world,bluerov2/base_link,5.2086950622560435,-8.059793967490554,-94.79200717071414,-0.00027634329687558864,-0.0002415074166528615,-0.7087131177815713,-0.7054966916952019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002593646348246998,0.9996626100959077,0.0004091111547937152,0.005735742964218564,-0.0016690320653069135,-0.004683817303932267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883590136064,1154,58126000000,world,bluerov2/base_link,5.2084925516334915,-8.009820583936094,-94.79198116813374,-0.00024674759394934854,-0.00024403302161947815,-0.7086592234735698,-0.7055508376788637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007439923607636964,1.0032914741415153,-0.003390114698802282,0.0014185549603639258,-0.0013452582307217594,-0.0045915944164322455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883640208224,1155,58176000000,world,bluerov2/base_link,5.208332155897494,-7.959828326019276,-94.79198518778963,-0.0002834227894482813,-0.0003010744317688769,-0.7086455628440753,-0.7055645224124527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015347192114594796,0.9886257590328944,0.010945670604066513,-0.009456819818760145,-0.00538575801524149,-0.0032377764403602296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883690196594,1156,58226000000,world,bluerov2/base_link,5.208058379907975,-7.90985513406781,-94.79199629221111,-0.0003231186533511633,-0.00020804999973139465,-0.7085096027543943,-0.7057010663973408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004407505692783892,0.9915653421708771,0.007470465093156689,-0.0029882350112569347,-0.00857447901429991,-0.012221938672987613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883740249711,1157,58276000000,world,bluerov2/base_link,5.207860094315673,-7.859934999538506,-94.79197625611502,-0.00025091309383339864,-0.00023673197332574534,-0.7083906066741315,-0.7058205362388149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00786224233942273,1.0051975060507945,-0.006537744635777543,0.004808716846747951,0.004192619188748933,-0.0058123721441072276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883790238020,1158,58326000000,world,bluerov2/base_link,5.207672147027934,-7.810035445252341,-94.79195248427145,-0.00023841814231786646,-0.0002540803990617021,-0.7082829909685471,-0.7059285256345641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007770363303349826,0.9904222783809685,0.007836043190839555,-0.011092324216858717,0.001274759504769291,0.002629535712412407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883840118603,1159,58376000000,world,bluerov2/base_link,5.207381544995223,-7.760099200769574,-94.79199130254842,-0.00029721251499399026,-0.00022552886653805413,-0.7082026744645139,-0.7060090882437428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001190676006878872,0.9928376039991721,0.0049285714706327,-0.000883982313297753,-0.010591167985512826,-0.011759908799649188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883890077394,1160,58426000000,world,bluerov2/base_link,5.207264825786339,-7.710250075123359,-94.7919579712623,-0.0002471277847914715,-0.00016845782195124608,-0.7080887769666401,-0.7061233564213184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038496789228122594,0.9997291409247572,-0.0020697154222342083,0.008627489464645791,0.0032337920495409444,-0.006380725221117421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883940143344,1161,58476000000,world,bluerov2/base_link,5.207143275559508,-7.660350006650504,-94.79197182272262,-0.0002877096045436404,-0.00026545702838425163,-0.7081326902339795,-0.7060792730124119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036522203246399515,0.9926042087943758,0.005111437179264855,0.0040983961111085015,-0.009415368815105922,-0.011729558803342173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762883990136160,1162,58526000000,world,bluerov2/base_link,5.2068719724547075,-7.6104915765621515,-94.79195647667252,-0.00028060687140578285,-0.00018215066948662896,-0.7080581140888674,-0.7061540874014919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010597399506947996,1.0064616610996442,-0.0092269157580732,0.009500236454081164,0.0030059525836022088,-0.003519238675124387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1741762884040244020,1163,58576000000,world,bluerov2/base_link,5.206740817980164,-7.560628211806929,-94.79196072234349,-0.0003002309345512448,-0.00019594040872188988,-0.7081172920850809,-0.706094733105151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011384208503928798,0.9895275419048584,0.00768597145319609,-0.009660486456812991,-0.0014619543012944494,0.005396265003400546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
